video_id,channel,publish_date,title,thumbnail_url,views,likes,comments,image_path
dnnCfl305_s,Fateema Journals,2025-07-05T03:58:05Z,Taking aesthetic notes on Samsung Tab A9,https://i.ytimg.com/vi/dnnCfl305_s/hqdefault.jpg,10553367,150331.0,837.0,data/raw/images/dnnCfl305_s.jpg
Po5VbyTAca4,Manisha Mishra,2026-04-01T13:06:35Z,"Study with me , story time.❣️#shorts #studywithme #storytime",https://i.ytimg.com/vi/Po5VbyTAca4/hqdefault.jpg,478,53.0,10.0,data/raw/images/Po5VbyTAca4.jpg
GwQE3ahEqTE,ZeroWasteStore,2025-12-06T16:00:27Z,Underconsumption core is reusing brown paper from packages to wrap presents,https://i.ytimg.com/vi/GwQE3ahEqTE/hqdefault.jpg,30406,728.0,24.0,data/raw/images/GwQE3ahEqTE.jpg
s-Mc26Ytz10,Teacher's Tech,2026-02-25T12:01:35Z,Claude Code for Beginners — Build Your First App with AI (No Coding Required!),https://i.ytimg.com/vi/s-Mc26Ytz10/hqdefault.jpg,43206,637.0,28.0,data/raw/images/s-Mc26Ytz10.jpg
vHaPgrSMlI0,Altcoin Daily,2025-06-06T15:01:38Z,2026 Bitcoin Price Prediction,https://i.ytimg.com/vi/vHaPgrSMlI0/hqdefault.jpg,136005,2387.0,118.0,data/raw/images/vHaPgrSMlI0.jpg
Sn9w7SGDc2c,Daniel Atitienei,2026-02-04T12:40:26Z,What’s On My MacBook As a Software Engineer | Coding Setup 2026,https://i.ytimg.com/vi/Sn9w7SGDc2c/hqdefault.jpg,2003,46.0,12.0,data/raw/images/Sn9w7SGDc2c.jpg
t4J8wUFOjjo,Giovana Backes,2025-06-24T21:08:29Z,⚠️⭐️ TÍTULOS FACEIS E BONITOS | Ideias de Titulo para Caderno #titulos #caderno  #cadernoorganizado,https://i.ytimg.com/vi/t4J8wUFOjjo/hqdefault.jpg,474070,7986.0,57.0,data/raw/images/t4J8wUFOjjo.jpg
74cOUSKXMz0,iCanStudy,2025-08-14T03:02:42Z,"3-HOUR STUDY WITH ME | Hyper Efficient, Doctor, Focus Music, Pomodoro 50-10",https://i.ytimg.com/vi/74cOUSKXMz0/hqdefault.jpg,9238832,149751.0,7163.0,data/raw/images/74cOUSKXMz0.jpg
1mOdOeeQCTQ,Genius_Mindset,2026-04-01T17:46:05Z,Study time | Study with me | Suhana kumari #motivation #dreambigstudyhard #study,https://i.ytimg.com/vi/1mOdOeeQCTQ/hqdefault.jpg,31,0.0,0.0,data/raw/images/1mOdOeeQCTQ.jpg
lkd2yAEssPc,Cute Girl Wallpaper,2026-04-01T14:25:52Z,Evil Eye Border Design 🧿✨ | Easy Aesthetic Notebook Idea✨💙 #pagedecoration #frontpage #evileyedesign,https://i.ytimg.com/vi/lkd2yAEssPc/hqdefault.jpg,1855,,3.0,data/raw/images/lkd2yAEssPc.jpg
5OIOL3B7aZE,The RELM & Co,2026-01-05T04:21:31Z,Fashion Trend Predictions for 2026 - Wearable & Thrift-able Style,https://i.ytimg.com/vi/5OIOL3B7aZE/hqdefault.jpg,8629,557.0,46.0,data/raw/images/5OIOL3B7aZE.jpg
1xO6XXE93QM,Blloku I Arte,2026-03-30T06:16:02Z,NEW Notebook Collection 2026 😍 | Modele të ndryshme blloqesh që do t’i dashurosh!,https://i.ytimg.com/vi/1xO6XXE93QM/hqdefault.jpg,1918,21.0,0.0,data/raw/images/1xO6XXE93QM.jpg
dwsLCLUwZUA,karyastreetstyle,2026-02-28T20:24:15Z,Spring 2026 fashion trends,https://i.ytimg.com/vi/dwsLCLUwZUA/hqdefault.jpg,3774,76.0,2.0,data/raw/images/dwsLCLUwZUA.jpg
hMbqA-4heMQ,Simply Doanise,2026-01-31T23:31:28Z,"My Core Money Beliefs (Growing Up Poor, Minimalism & Why I Don’t Believe in Homeownership)",https://i.ytimg.com/vi/hMbqA-4heMQ/hqdefault.jpg,12105,768.0,148.0,data/raw/images/hMbqA-4heMQ.jpg
lEGxfKnw-kI,おやすミーコ,2026-03-14T15:51:23Z,2026🪷春のトレンド予想＆解説✩fashion trends #youtube #トレンド予想 #2026 #春コーデ,https://i.ytimg.com/vi/lEGxfKnw-kI/hqdefault.jpg,4177,34.0,0.0,data/raw/images/lEGxfKnw-kI.jpg
TnJs5qqs5vM,Tyra Colar,2026-02-20T16:13:13Z,Fashion Forecast | Fashion Trend Report | How Ro Style | Spring 2026 Fashion Trends #fashion,https://i.ytimg.com/vi/TnJs5qqs5vM/hqdefault.jpg,820,25.0,0.0,data/raw/images/TnJs5qqs5vM.jpg
-VTiqivKOB8,Tech With Tim,2026-02-10T19:05:34Z,The Only AI Coding Tools Worth Learning in 2026,https://i.ytimg.com/vi/-VTiqivKOB8/hqdefault.jpg,66725,1463.0,104.0,data/raw/images/-VTiqivKOB8.jpg
gcuR_-rzlDw,Nick Saraev,2026-02-27T03:16:34Z,VIBE CODING FULL COURSE: Gemini 3.1 + Antigravity (6 Hrs),https://i.ytimg.com/vi/gcuR_-rzlDw/hqdefault.jpg,166235,6603.0,440.0,data/raw/images/gcuR_-rzlDw.jpg
7NUaX6wAGEk,Journal Heart ♡,2026-03-04T12:30:18Z,ഒരു Cute Stationery Unboxing ✨💌 | Journalsay Haul #aesthetic #pinterest #sticker,https://i.ytimg.com/vi/7NUaX6wAGEk/hqdefault.jpg,216684,3615.0,190.0,data/raw/images/7NUaX6wAGEk.jpg
2am6kFd38qM,M K  A e s t h e t i c s ♡,2025-07-24T22:58:29Z,Empty Notebook Ideas 📚✨️ (pt.1) #journal #aesthetic #school #books #journaling,https://i.ytimg.com/vi/2am6kFd38qM/hqdefault.jpg,885620,,75.0,data/raw/images/2am6kFd38qM.jpg
AK9Sz_KjsnI,BRStore ,2026-04-01T08:36:13Z,Aimilo Buku Spiral Notebook A5 Aesthetic #bukubinder #spiralnotebook #notebookspiral,https://i.ytimg.com/vi/AK9Sz_KjsnI/hqdefault.jpg,176,2.0,0.0,data/raw/images/AK9Sz_KjsnI.jpg
EV6HS1n7qMs,Struggle With Daud ,2026-04-01T14:37:14Z,🔴 12 HOURS LIVE STUDY WITH ME | 2 MONTHS BACKLOG FINISH 📚 #neetaspirants #neet2026 #studywithme,https://i.ytimg.com/vi/EV6HS1n7qMs/hqdefault.jpg,23,3.0,0.0,data/raw/images/EV6HS1n7qMs.jpg
xJCHM-jIMZY,Nexa Diaries ,2026-04-01T15:21:59Z,Study With Me ✏️ | Real Study Session,https://i.ytimg.com/vi/xJCHM-jIMZY/hqdefault.jpg,324,8.0,0.0,data/raw/images/xJCHM-jIMZY.jpg
wvL9pAYfLBU,Hiteshita_Art ,2026-04-01T11:39:13Z,Stunning notebook cover 📔#art #drawing #diy #aesthetic #notebook #notebookcoverdesign,https://i.ytimg.com/vi/wvL9pAYfLBU/hqdefault.jpg,1355,7.0,,data/raw/images/wvL9pAYfLBU.jpg
gYDcE2VzzPI,SoulArt,2025-04-11T15:00:50Z,Turning my old notebooks into new #notebook #lifehacks #design #useful subscribe for another part,https://i.ytimg.com/vi/gYDcE2VzzPI/hqdefault.jpg,251435,2064.0,20.0,data/raw/images/gYDcE2VzzPI.jpg
utdbczwZwTI,PYQ NEET-JEE Live,2026-03-31T21:50:28Z,📚 Study with ME Live 🎥 | 👨‍⚕️ NEET 2026 | 👨🏻‍💻 JEE 2026 | 🧑‍🎓 Boards | UPSC| NDA| IAS| CA #neet #jee,https://i.ytimg.com/vi/utdbczwZwTI/hqdefault.jpg,2883,133.0,2.0,data/raw/images/utdbczwZwTI.jpg
cMVLrjBofoI,What is a Budget?,2025-04-22T02:22:37Z,✨Underconsumption Core✨,https://i.ytimg.com/vi/cMVLrjBofoI/hqdefault.jpg,20297,129.0,0.0,data/raw/images/cMVLrjBofoI.jpg
qz_BrXpGjvw,A FASHION,2026-02-18T14:09:00Z,7 Fashion Trends That Will Define Spring & Summer 2026,https://i.ytimg.com/vi/qz_BrXpGjvw/hqdefault.jpg,16080,479.0,10.0,data/raw/images/qz_BrXpGjvw.jpg
s1t-gbvZ07g,Tyra Colar,2026-02-19T04:15:37Z,Spring Outfits | Trend Predictions | Wearable Fashion Trends | How To a find Spring Fashion Trends,https://i.ytimg.com/vi/s1t-gbvZ07g/hqdefault.jpg,917,11.0,1.0,data/raw/images/s1t-gbvZ07g.jpg
7V7tfbEYR4Q,Anshmi,2026-03-31T06:54:42Z,Meesho finds: cutest journal ever 💕#shorts#trending#viral#meesho #youtubeshorts#shortsvideo#ytshorts,https://i.ytimg.com/vi/7V7tfbEYR4Q/hqdefault.jpg,1514,28.0,0.0,data/raw/images/7V7tfbEYR4Q.jpg
dFfteM0DY3c,ellebangs,2026-01-21T19:37:53Z,"2026 Hair Trends Forecast: Gloss, Sleek Blowouts & Depth ✨ #haircolorideas #haircare #hairtrends",https://i.ytimg.com/vi/dFfteM0DY3c/hqdefault.jpg,42279,1620.0,42.0,data/raw/images/dFfteM0DY3c.jpg
iNosBuUybfU,ControlRoom,2026-04-01T06:44:11Z,STUDY WITH ME 7hrs 💫📝 60/10 pomodoro 🎤(real sound),https://i.ytimg.com/vi/iNosBuUybfU/hqdefault.jpg,89,6.0,0.0,data/raw/images/iNosBuUybfU.jpg
R-bL5kJgTL4,Kathryn Kellogg,2026-02-11T14:30:00Z,"8 ""Eco Friendly"" Trends that Aged TERRIBLY (2016 vs 2026)",https://i.ytimg.com/vi/R-bL5kJgTL4/hqdefault.jpg,48895,2234.0,273.0,data/raw/images/R-bL5kJgTL4.jpg
zY94RpOiU-w,Olga Merzlyakova,2026-02-09T12:12:19Z,Taste vs Consumption. #Minimalism #Vintage  #Sustainability #PersonalStyle #underconsumption,https://i.ytimg.com/vi/zY94RpOiU-w/hqdefault.jpg,1158,31.0,0.0,data/raw/images/zY94RpOiU-w.jpg
e-ng-20KKf0,howtonachhaltig,2025-12-13T20:14:46Z,#Underconsumption core #nachhaltig #nachhaltigkeit,https://i.ytimg.com/vi/e-ng-20KKf0/hqdefault.jpg,19704,216.0,3.0,data/raw/images/e-ng-20KKf0.jpg
uP0SHiu6ZDY,Aesthetic _Study,2025-06-12T05:10:16Z,Flip through my notebook 📒#shorts #youtubeshorts,https://i.ytimg.com/vi/uP0SHiu6ZDY/hqdefault.jpg,14303739,169170.0,1792.0,data/raw/images/uP0SHiu6ZDY.jpg
qVhLmuXsR7Y,Harshita ,2026-04-01T13:00:00Z,Dsy-02/10 Study with me (⁠◕⁠ᴗ⁠◕⁠✿⁠) #cgpsc #minivlog #lockin,https://i.ytimg.com/vi/qVhLmuXsR7Y/hqdefault.jpg,209,4.0,1.0,data/raw/images/qVhLmuXsR7Y.jpg
mE7dpfyyYHs,Anna Katherine Page,2026-01-07T02:01:12Z,underconsumption core as a first time homeowner & mom #underconsumptioncore #shopsecondhand,https://i.ytimg.com/vi/mE7dpfyyYHs/hqdefault.jpg,49,0.0,0.0,data/raw/images/mE7dpfyyYHs.jpg
gONX8QlHuC8,Bharti Sharma,2026-04-01T17:00:52Z,Password protected dairy for daily journaling #youtubeshorts #trending #journaling #aesthetic #dairy,https://i.ytimg.com/vi/gONX8QlHuC8/hqdefault.jpg,8,1.0,0.0,data/raw/images/gONX8QlHuC8.jpg
U2lHEAN21KY,AI with Hassan,2026-03-14T13:01:00Z,Claude Code + Ollama = FREE UNLIMITED CODING (No API Key Required),https://i.ytimg.com/vi/U2lHEAN21KY/hqdefault.jpg,60713,1593.0,120.0,data/raw/images/U2lHEAN21KY.jpg
yFSKexZIBpQ,crafter study,2026-04-01T05:00:13Z,Day 1/30✨️ 30 days challenge ✨️study with me 🎀 #shorts #studyvlog,https://i.ytimg.com/vi/yFSKexZIBpQ/hqdefault.jpg,1195,16.0,10.0,data/raw/images/yFSKexZIBpQ.jpg
U7fFul0QWM4,mary's room,2025-08-16T22:00:23Z,"What is Frugal Chic? A Response to Underconsumption, Recession-Core & Minimalism?",https://i.ytimg.com/vi/U7fFul0QWM4/hqdefault.jpg,84953,2448.0,78.0,data/raw/images/U7fFul0QWM4.jpg
V694O1kHBPc,Nicolai Nielsen,2026-02-12T14:40:27Z,How to Setup AI Agent Skills for Coding with TRAE Skills,https://i.ytimg.com/vi/V694O1kHBPc/hqdefault.jpg,26632,23.0,4.0,data/raw/images/V694O1kHBPc.jpg
3tqP_1M2D_I,cherryemojigirl,2025-12-30T01:00:04Z,does this count as underconsumption core? #billieeilish #makeup,https://i.ytimg.com/vi/3tqP_1M2D_I/hqdefault.jpg,692400,34382.0,575.0,data/raw/images/3tqP_1M2D_I.jpg
fKRoaz6aY04,DeluxElegance,2026-01-11T17:39:27Z,2026 Fashion Trends You're About to See Everywhere #style #fashion,https://i.ytimg.com/vi/fKRoaz6aY04/hqdefault.jpg,120878,1401.0,8.0,data/raw/images/fKRoaz6aY04.jpg
ya6520zh4pQ,DevForge,2026-02-11T07:53:54Z,Vibe Coding is a Trap (What Senior Devs See That You Don't),https://i.ytimg.com/vi/ya6520zh4pQ/hqdefault.jpg,214956,12457.0,1295.0,data/raw/images/ya6520zh4pQ.jpg
tkbOB2RHrjE,Friends in the Wild Podcast,2026-03-13T17:20:42Z,SPRING TREND FORECAST,https://i.ytimg.com/vi/tkbOB2RHrjE/hqdefault.jpg,37,1.0,0.0,data/raw/images/tkbOB2RHrjE.jpg
KXBC39mSTxw,Anushka💗,2026-04-01T05:41:00Z,study with me until the ice melts 🧊📚 #motivation #studymotivation #studywithme #study #fyp #ytshorts,https://i.ytimg.com/vi/KXBC39mSTxw/hqdefault.jpg,10967,,39.0,data/raw/images/KXBC39mSTxw.jpg
RULkwuUml34,Sam Web3 Tips,2026-03-29T22:00:00Z,Claude Code Built The Ultimate Crypto Trading Bot (Full Setup),https://i.ytimg.com/vi/RULkwuUml34/hqdefault.jpg,1008,30.0,0.0,data/raw/images/RULkwuUml34.jpg
Q5DKVw_2tAU,Charlotte Buttrick | Outfit Ideas,2025-12-06T10:49:47Z,2026 fashion trends predictions ✨ #fashion #trends,https://i.ytimg.com/vi/Q5DKVw_2tAU/hqdefault.jpg,389997,8728.0,71.0,data/raw/images/Q5DKVw_2tAU.jpg
qr0TgjaN3-E,Sweta Nayak,2026-04-01T13:42:44Z,day 23/30 day challenge 📚🙌 study with me ❤️🌸🧊......... #study #shorts,https://i.ytimg.com/vi/qr0TgjaN3-E/hqdefault.jpg,1882,6.0,0.0,data/raw/images/qr0TgjaN3-E.jpg
gHB4JFG9i3k,Teacher's Tech,2026-03-23T11:01:10Z,Claude Code: Build Your First AI Agent,https://i.ytimg.com/vi/gHB4JFG9i3k/hqdefault.jpg,51839,875.0,57.0,data/raw/images/gHB4JFG9i3k.jpg
DKOiu4IN3Fc,sscpaglu,2026-04-01T12:40:04Z,Study with me (day -1) untill the ice melts 🧊📖 #studywithme #study #studychallenge #motivation #ice,https://i.ytimg.com/vi/DKOiu4IN3Fc/hqdefault.jpg,1364,10.0,1.0,data/raw/images/DKOiu4IN3Fc.jpg
vtpWCnhKlhg,explore with crafting,2026-04-01T14:45:22Z,#flip through my notebook #aesthetic frontPageideas#aestheticvideo #art #diy,https://i.ytimg.com/vi/vtpWCnhKlhg/hqdefault.jpg,1,0.0,0.0,data/raw/images/vtpWCnhKlhg.jpg
CVJnvDU5VWY,Sophie  🎀,2025-12-09T23:14:13Z,2026 Makeup Trend Predictions,https://i.ytimg.com/vi/CVJnvDU5VWY/hqdefault.jpg,8300,173.0,5.0,data/raw/images/CVJnvDU5VWY.jpg
IHWBKixdaO8,Ambika jha,2026-04-01T14:29:55Z,let's study with me 💗🌷~ study with me 📚🌸 #study #studentlife #studywithme #studyvlog,https://i.ytimg.com/vi/IHWBKixdaO8/hqdefault.jpg,680,7.0,0.0,data/raw/images/IHWBKixdaO8.jpg
lxdBMMqkOdM,Manoottangwai,2026-03-12T10:15:06Z,หมดยุคอวดรวย ชวนรู้จัก ‘Underconsumption Core’ เมื่อคนรุ่นใหม่หันมาอวดประหยัด | มนุษย์ต่างวัยอัปเดต,https://i.ytimg.com/vi/lxdBMMqkOdM/hqdefault.jpg,1482,87.0,4.0,data/raw/images/lxdBMMqkOdM.jpg
OvnophQNUvI,Aaysha gupta,2026-03-31T12:18:31Z,🌷stationary haul🌷|| for class 12th pcb📚✨#stationery #class12 #minivlog #2026 #ytshorts #shorts,https://i.ytimg.com/vi/OvnophQNUvI/hqdefault.jpg,346,4.0,0.0,data/raw/images/OvnophQNUvI.jpg
SbGVSCxmQ70,Aesthetic Outlet,2025-06-04T12:45:03Z,Cover Page for Projects! 🍉✨️#shorts #aesthetic #cover #border #project#design #art #trending #fyp,https://i.ytimg.com/vi/SbGVSCxmQ70/hqdefault.jpg,548652,,81.0,data/raw/images/SbGVSCxmQ70.jpg
vkpeMzoEC1Q,Crack UPSC With Me,2025-06-02T07:05:28Z,#motivation #upscmotvation #study #studymotivation #studywithme #studytips #studying #inspiration,https://i.ytimg.com/vi/vkpeMzoEC1Q/hqdefault.jpg,4719306,70703.0,269.0,data/raw/images/vkpeMzoEC1Q.jpg
Gx8kisACjMU,Daily Cyber,2026-04-01T12:47:06Z,Svelte | Basic #cybersecurity #dailycyber #svelte #sveltejs #sveltekit #programming #coding,https://i.ytimg.com/vi/Gx8kisACjMU/hqdefault.jpg,11,0.0,0.0,data/raw/images/Gx8kisACjMU.jpg
DPuZafJ6UEs,Jack Roberts,2026-03-17T19:34:39Z,How to use Claude Code FREE Forever (Openrouter),https://i.ytimg.com/vi/DPuZafJ6UEs/hqdefault.jpg,109336,3131.0,161.0,data/raw/images/DPuZafJ6UEs.jpg
zj35EmUTRNk,Me Jisna,2026-03-30T13:53:57Z,Aesthetic📚 ഡയറി എഴുതുന്നവർക്ക് 👌#youtube #shot #books #meesho #viral #shorts #trend #youtuber #like,https://i.ytimg.com/vi/zj35EmUTRNk/hqdefault.jpg,1730,16.0,0.0,data/raw/images/zj35EmUTRNk.jpg
FmYQ6Y6JF40,Nisarga S kumar,2026-03-30T12:30:54Z,🐝 Come back stationary haul #shortsfeed #trend #aesthetic #stationeryhaul #studywithme,https://i.ytimg.com/vi/FmYQ6Y6JF40/hqdefault.jpg,988,21.0,1.0,data/raw/images/FmYQ6Y6JF40.jpg
ExfDO3KHz5k,Wear Next Emily,2025-10-01T16:00:23Z,Eyewear trends 2025-2026 - Retro chic sunglasses  - Fashion Trend Prediction,https://i.ytimg.com/vi/ExfDO3KHz5k/hqdefault.jpg,7245,114.0,1.0,data/raw/images/ExfDO3KHz5k.jpg
GSKSpaJ7EWQ,Kelly Gooch,2025-07-02T16:00:34Z,"What ever happened to ""underconsumption""?",https://i.ytimg.com/vi/GSKSpaJ7EWQ/hqdefault.jpg,83389,4638.0,361.0,data/raw/images/GSKSpaJ7EWQ.jpg
BTyBe2ME5UE,Ananya creaTube,2026-04-01T09:45:33Z,aesthetic green theme journal | aesthetic green mood | #green #journal #theme #aesthetic #mood #yt,https://i.ytimg.com/vi/BTyBe2ME5UE/hqdefault.jpg,1273,24.0,17.0,data/raw/images/BTyBe2ME5UE.jpg
F4VPeUiEx9E,Cup Of Jordy,2026-01-07T20:16:07Z,thrift with me for 2026 fashion trend predictions,https://i.ytimg.com/vi/F4VPeUiEx9E/hqdefault.jpg,9160,392.0,32.0,data/raw/images/F4VPeUiEx9E.jpg
a3K7oLQ2F2U,Study with Laura,2026-04-01T04:48:13Z,Live Study with Me 8 hours | Pomodoro 50/10 | Physics PhD with ADHD | rain/lofi,https://i.ytimg.com/vi/a3K7oLQ2F2U/hqdefault.jpg,1288,50.0,0.0,data/raw/images/a3K7oLQ2F2U.jpg
EfbBWiQUyeg,Eco Ariel,2026-02-16T17:17:12Z,Underconsumption core challenge | Grocery haul for 2 weeks,https://i.ytimg.com/vi/EfbBWiQUyeg/hqdefault.jpg,18,2.0,0.0,data/raw/images/EfbBWiQUyeg.jpg
xRFB7ProR9M,Plush,2025-12-29T01:01:41Z,2026 shoe trend predictions you’ll want on your radar. 👀✨ Comment “SHOES” for 🔗 #fashiontrends,https://i.ytimg.com/vi/xRFB7ProR9M/hqdefault.jpg,5684,85.0,1.0,data/raw/images/xRFB7ProR9M.jpg
qPTiU08DCbM,Priyanka,2026-03-31T12:18:11Z,Pink journal💕💕 #journaling #aesthetic #pinkjournal #relaxing #art,https://i.ytimg.com/vi/qPTiU08DCbM/hqdefault.jpg,1119,21.0,0.0,data/raw/images/qPTiU08DCbM.jpg
HzSlEFcnEwA,Raisa,2025-11-05T19:20:51Z,#underconsumption #underconsumptioncore #makeup,https://i.ytimg.com/vi/HzSlEFcnEwA/hqdefault.jpg,63111,1389.0,14.0,data/raw/images/HzSlEFcnEwA.jpg
x0adKnUmO4E,Harry Has,2026-01-25T12:01:39Z,Fashion Trends Are Changing Again (2026 Predictions),https://i.ytimg.com/vi/x0adKnUmO4E/hqdefault.jpg,180460,4929.0,464.0,data/raw/images/x0adKnUmO4E.jpg
WjoTDzP9vFg,quiet corner ,2026-04-01T14:14:16Z,study with me till it gets dark 🌇📚.... |realistic #studywithme #shorts #studyvlog #motivation,https://i.ytimg.com/vi/WjoTDzP9vFg/hqdefault.jpg,763,12.0,0.0,data/raw/images/WjoTDzP9vFg.jpg
3zSANOIBHYw,Zen van Riel,2026-03-01T17:25:00Z,The Unbeatable Local AI Coding Workflow (Full 2026 Setup),https://i.ytimg.com/vi/3zSANOIBHYw/hqdefault.jpg,132305,4050.0,295.0,data/raw/images/3zSANOIBHYw.jpg
gDXW3eNBXbA,The genzmedico,2025-05-17T12:54:19Z,Cute Notebooks😍✨🦄 Pinteresty & Aesthetic #meesho #haul #stationery #notebook #planner #journal,https://i.ytimg.com/vi/gDXW3eNBXbA/hqdefault.jpg,472751,,98.0,data/raw/images/gDXW3eNBXbA.jpg
79HhTSaiWco,tasanotes,2026-03-30T04:41:10Z,unboxing my custom A6 leather journal 🥹💓 #youtubeshorts #aesthetic #youtubeshort,https://i.ytimg.com/vi/79HhTSaiWco/hqdefault.jpg,2076,48.0,2.0,data/raw/images/79HhTSaiWco.jpg
wOnIPJDwhSw,Penelope by BB,2025-06-24T07:57:12Z,DIY Cute Memo Pad ✨ | Easy & Aesthetic Paper Craft Idea,https://i.ytimg.com/vi/wOnIPJDwhSw/hqdefault.jpg,3096986,15261.0,154.0,data/raw/images/wOnIPJDwhSw.jpg
bOVzy6tO0Sc,Millie-Nicole,2026-03-22T16:30:19Z,my spring / summer 2026 fashion trend predictions,https://i.ytimg.com/vi/bOVzy6tO0Sc/hqdefault.jpg,143,3.0,0.0,data/raw/images/bOVzy6tO0Sc.jpg
xdlO2mRTa_g,Galeri Frugalina,2026-03-26T11:16:50Z,Normal Consumption Core (My Version) #underconsumption #overconsumption #frugalliving #shorts,https://i.ytimg.com/vi/xdlO2mRTa_g/hqdefault.jpg,145,0.0,0.0,data/raw/images/xdlO2mRTa_g.jpg
C79plu4l4gc,Luna Ward,2025-12-29T23:39:03Z,Hiking the New Mexico Wilderness and Underconsumption Core,https://i.ytimg.com/vi/C79plu4l4gc/hqdefault.jpg,459,14.0,2.0,data/raw/images/C79plu4l4gc.jpg
IBd6Zce3LfY,tani study,2026-04-01T21:33:52Z,Challenge | 12 HR STUDY WITH ME | Pomodoro 50/10 🔥 Relaxing Fireplace Sound,https://i.ytimg.com/vi/IBd6Zce3LfY/hqdefault.jpg,5507,115.0,0.0,data/raw/images/IBd6Zce3LfY.jpg
8y0H3801T5Q,Pens & Pages,2026-04-01T03:39:16Z,april 2026 bujo cover page 🌸🌷✨#bujo #journal #aesthetic #art #flowers,https://i.ytimg.com/vi/8y0H3801T5Q/hqdefault.jpg,1843,30.0,0.0,data/raw/images/8y0H3801T5Q.jpg
PkzAPmZFJTY,Jaye Oliveria,2026-03-13T23:59:58Z,✨Underconsumption CORE,https://i.ytimg.com/vi/PkzAPmZFJTY/hqdefault.jpg,1378,22.0,5.0,data/raw/images/PkzAPmZFJTY.jpg
dN9J6HTcMqI,The Style Insider,2026-03-13T14:00:59Z,These Spring 2026 Fashion Trends Are Blowing Up The Internet!,https://i.ytimg.com/vi/dN9J6HTcMqI/hqdefault.jpg,55485,1968.0,137.0,data/raw/images/dN9J6HTcMqI.jpg
hsxKSbRZnXc,Tyra Colar,2026-02-12T14:31:33Z,Fashion Trends | Fashion Forecast | Spring 2026 Fashion Trends | Spring Fashion 2026 | Fashion #yt,https://i.ytimg.com/vi/hsxKSbRZnXc/hqdefault.jpg,668,25.0,0.0,data/raw/images/hsxKSbRZnXc.jpg
21ryII3aQJg,WebKnower Hindi ,2026-03-01T06:52:59Z,Linux Set Up #shorts #linux #coding #programmer #opensource #knowledge,https://i.ytimg.com/vi/21ryII3aQJg/hqdefault.jpg,392967,8655.0,106.0,data/raw/images/21ryII3aQJg.jpg
HdVkpUKF1xk,afrose,2026-03-30T11:35:50Z,join me with a relaxing journal session. #journal #notebook #aesthetic #relatable #journalideas,https://i.ytimg.com/vi/HdVkpUKF1xk/hqdefault.jpg,627,16.0,3.0,data/raw/images/HdVkpUKF1xk.jpg
MJrJe2ZOv5I,Study With Asma ,2026-04-01T14:32:51Z,study with me 📚✨ Aesthetic note taking & productive study vlog #studymotivation #desksetup #study,https://i.ytimg.com/vi/MJrJe2ZOv5I/hqdefault.jpg,2060,,8.0,data/raw/images/MJrJe2ZOv5I.jpg
g2Np-1l86N0,BryceKicks,2026-01-17T14:51:51Z,Men’s Fashion Trends You’ll Actually Wear in 2026,https://i.ytimg.com/vi/g2Np-1l86N0/hqdefault.jpg,75255,1240.0,90.0,data/raw/images/g2Np-1l86N0.jpg
Clso-yTogcI,Your Pink Alien Vlogs?,2026-04-01T17:24:10Z,Study with me🎀💕,https://i.ytimg.com/vi/Clso-yTogcI/hqdefault.jpg,1119,16.0,1.0,data/raw/images/Clso-yTogcI.jpg
Akb02sdWWRY,paridhi varshney,2025-10-03T12:07:11Z,Expensive❌ budget friendly✅ stationary finds under Rs-100* #amazonfinds #meeshofinds #stationery,https://i.ytimg.com/vi/Akb02sdWWRY/hqdefault.jpg,464323,,266.0,data/raw/images/Akb02sdWWRY.jpg
WA4DA3YIXAk,namiraartgallery,2026-03-26T15:27:46Z,Decorating my Notebooks📚🎒 |#shorts #diy #handmade #viral #trending,https://i.ytimg.com/vi/WA4DA3YIXAk/hqdefault.jpg,971370,38114.0,2491.0,data/raw/images/WA4DA3YIXAk.jpg
JFyrDD1M_xg,HeyItsThalia,2025-10-11T18:00:29Z,TikTok Makeup Collections Are Getting Out of Hand,https://i.ytimg.com/vi/JFyrDD1M_xg/hqdefault.jpg,179352,7081.0,833.0,data/raw/images/JFyrDD1M_xg.jpg
l5dm2kH_P0w,Sabrina Pare,2026-01-02T18:58:05Z,#projectpan #projectpan2026 #sustainableliving #beautyempties #underconsumption #deinfluencing,https://i.ytimg.com/vi/l5dm2kH_P0w/hqdefault.jpg,13616,715.0,16.0,data/raw/images/l5dm2kH_P0w.jpg
s678epCdQ7M,Code & Circuit,2025-04-06T15:22:27Z,Flipper Zero Scanning Grocery Store Signals... And WOW!#electronics #tech #cartoontechgadgets,https://i.ytimg.com/vi/s678epCdQ7M/hqdefault.jpg,3766885,53174.0,1112.0,data/raw/images/s678epCdQ7M.jpg
kxJQkrbnBGo,Hotfairyelf!,2026-03-18T22:10:03Z,2026 trend predictions for the fashion girls! (with pictures),https://i.ytimg.com/vi/kxJQkrbnBGo/hqdefault.jpg,4,1.0,0.0,data/raw/images/kxJQkrbnBGo.jpg
saggxfru2D0,Kazıklı Maria ile The Bırtcast,2025-05-05T11:51:29Z,"underconsumption core nedir? (az tüketmek, project pan)",https://i.ytimg.com/vi/saggxfru2D0/hqdefault.jpg,263777,8626.0,142.0,data/raw/images/saggxfru2D0.jpg
