feature,transformation,difference
corner_count,resize_160x90,157.0
contrast,resize_160x90,0.2630133955253342
keypoint_count,resize_160x90,2033.0
colorfulness,resize_160x90,0.31322264591294413
brightness,resize_160x90,0.41369791666666345
entropy,resize_160x90,0.01189279556274414
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.00044076797385628197
edge_density,resize_426x240,0.005643828247261347
blur,resize_426x240,143.34460476740276
corner_count,resize_426x240,50.0
contrast,resize_426x240,0.4833094941628673
keypoint_count,resize_426x240,1021.0
colorfulness,resize_426x240,0.23900421200956146
brightness,resize_426x240,0.056520197574343456
entropy,resize_426x240,0.012531280517578125
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0020233341771763724
edge_density,compress,0.0096412037037037
blur,compress,559.1669375947426
corner_count,compress,30.0
contrast,compress,0.28310699288658014
keypoint_count,compress,619.0
colorfulness,compress,0.6026555691217936
brightness,compress,0.19331018518518306
entropy,compress,0.05193758010864258
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.003042392883079059
edge_density,blur,0.021892361111111112
blur,blur,614.5579694045244
corner_count,blur,41.0
contrast,blur,1.1852145577867788
keypoint_count,blur,1139.0
colorfulness,blur,0.9493567121891999
brightness,blur,0.00474537037037237
entropy,blur,0.033112525939941406
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.0056204611474219845
edge_density,noise,0.3246527777777778
blur,noise,78471.2209000413
corner_count,noise,595.0
contrast,noise,18.905940154201915
keypoint_count,noise,2266.0
colorfulness,noise,39.58573817669834
brightness,noise,90.73752893518517
entropy,noise,0.47245311737060547
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.19284572440087144
edge_density,resize_640x360,0.011251446759259258
blur,resize_640x360,380.50537322599735
corner_count,resize_640x360,74.0
contrast,resize_640x360,0.2959925555047178
keypoint_count,resize_640x360,181.0
colorfulness,resize_640x360,0.030254594299776727
brightness,resize_640x360,0.01874131944444457
entropy,resize_640x360,0.0032749176025390625
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.0013226670297747933
edge_density,resize_480x270,0.003485725308641968
blur,resize_480x270,30.80657737593367
corner_count,resize_480x270,55.0
contrast,resize_480x270,0.17966985963767712
keypoint_count,resize_480x270,877.0
colorfulness,resize_480x270,0.06883731340805355
brightness,resize_480x270,0.008153935185177374
entropy,resize_480x270,0.006539344787597656
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,1.0
symmetry,resize_480x270,0.0008528957879447852
edge_density,resize_320x180,0.02334490740740741
blur,resize_320x180,267.6299835219479
corner_count,resize_320x180,181.0
contrast,resize_320x180,0.6268151357626621
keypoint_count,resize_320x180,2385.0
colorfulness,resize_320x180,0.043561176571472515
brightness,resize_320x180,0.013437500000009095
entropy,resize_320x180,0.0004711151123046875
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,1.0
symmetry,resize_320x180,0.0029069535221495357
edge_density,resize_240x135,0.03360918209876543
blur,resize_240x135,849.0395640767629
corner_count,resize_240x135,235.0
contrast,resize_240x135,0.7561789154455525
keypoint_count,resize_240x135,2872.0
colorfulness,resize_240x135,0.05925121090341179
brightness,resize_240x135,0.0784278549382833
entropy,resize_240x135,0.00832986831665039
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,1.0
symmetry,resize_240x135,0.0028015159767610376
edge_density,resize_160x90,0.06620949074074074
blur,resize_160x90,2789.8886079170215
corner_count,resize_160x90,279.0
contrast,resize_160x90,0.17694632693785195
keypoint_count,resize_160x90,3274.0
colorfulness,resize_160x90,0.24924403158100006
brightness,resize_160x90,0.6024131944444377
entropy,resize_160x90,0.007805824279785156
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,1.0
symmetry,resize_160x90,0.001478168119099399
edge_density,resize_426x240,0.0064510791601460615
blur,resize_426x240,119.26172987778318
corner_count,resize_426x240,104.0
contrast,resize_426x240,0.5290470621438885
keypoint_count,resize_426x240,1523.0
colorfulness,resize_426x240,0.08950818264109728
brightness,resize_426x240,0.056142165492957474
entropy,resize_426x240,0.008402824401855469
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,1.0
symmetry,resize_426x240,0.0021542628136282937
edge_density,compress,0.01603587962962963
blur,compress,572.4013391452866
corner_count,compress,43.0
contrast,compress,0.32046998696806384
keypoint_count,compress,291.0
colorfulness,compress,0.5456692474446356
brightness,compress,0.03858796296294997
entropy,compress,0.007248878479003906
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.002049655047204113
edge_density,blur,0.028715277777777777
blur,blur,664.724533042374
corner_count,blur,9.0
contrast,blur,1.5329777370857585
keypoint_count,blur,1540.0
colorfulness,blur,0.03870201501476345
brightness,blur,0.003888888888894826
entropy,blur,0.01604175567626953
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,2.0
symmetry,blur,0.007415668119099439
edge_density,noise,0.2838136574074074
blur,noise,65919.7060177161
corner_count,noise,470.0
contrast,noise,6.357305267176571
keypoint_count,noise,976.0
colorfulness,noise,13.946308420072825
brightness,noise,81.1064872685185
entropy,noise,0.1078033447265625
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,1.0
symmetry,noise,0.11096927196804651
edge_density,resize_640x360,0.004728009259259258
blur,resize_640x360,142.07319730577925
corner_count,resize_640x360,44.0
contrast,resize_640x360,0.12022213539820115
keypoint_count,resize_640x360,80.0
colorfulness,resize_640x360,0.12651007260532765
brightness,resize_640x360,0.005034722222220012
entropy,resize_640x360,0.035997867584228516
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.000546659404502492
edge_density,resize_480x270,0.00329861111111111
blur,resize_480x270,2.0709484841513017
corner_count,resize_480x270,22.0
contrast,resize_480x270,0.06859252753952205
keypoint_count,resize_480x270,278.0
colorfulness,resize_480x270,0.0042258344293628625
brightness,resize_480x270,0.0013213734567898427
entropy,resize_480x270,0.0015599727630615234
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0003142550229968677
edge_density,resize_320x180,0.013032407407407406
blur,resize_320x180,97.22783635428056
corner_count,resize_320x180,84.0
contrast,resize_320x180,0.252369269152247
keypoint_count,resize_320x180,650.0
colorfulness,resize_320x180,0.19350763814330207
brightness,resize_320x180,0.018923611111105743
entropy,resize_320x180,0.04688906669616699
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.0011406136528685495
edge_density,resize_240x135,0.02541280864197531
blur,resize_240x135,291.804255141923
corner_count,resize_240x135,107.0
contrast,resize_240x135,0.335532917692305
keypoint_count,resize_240x135,812.0
colorfulness,resize_240x135,0.4314886435193017
brightness,resize_240x135,0.024812885802461437
entropy,resize_240x135,0.051792144775390625
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.0010855573710966127
edge_density,resize_160x90,0.04112268518518519
blur,resize_160x90,1072.7399037937578
corner_count,resize_160x90,122.0
contrast,resize_160x90,0.01916234131248018
keypoint_count,resize_160x90,927.0
colorfulness,resize_160x90,0.050165778048622656
brightness,resize_160x90,0.3669618055555617
entropy,resize_160x90,0.009621858596801758
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.00010543754538849814
edge_density,resize_426x240,0.005001793166405841
blur,resize_426x240,55.71966614239537
corner_count,resize_426x240,58.0
contrast,resize_426x240,0.23505446089338022
keypoint_count,resize_426x240,449.0
colorfulness,resize_426x240,0.26309497746731836
brightness,resize_426x240,0.035033499608758234
entropy,resize_426x240,0.06340217590332031
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.0008705512851985286
edge_density,compress,0.001307870370370369
blur,compress,53.78952639933772
corner_count,compress,13.0
contrast,compress,0.01370027694021303
keypoint_count,compress,116.0
colorfulness,compress,0.01291038106704434
brightness,compress,0.13625000000000398
entropy,compress,0.1458723545074463
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,0.0
symmetry,compress,0.0008654684095860121
edge_density,blur,0.006221064814814815
blur,blur,234.55613307181147
corner_count,blur,21.0
contrast,blur,0.6373660834973691
keypoint_count,blur,471.0
colorfulness,blur,0.636053575461446
brightness,blur,0.002152777777780557
entropy,blur,0.12401580810546875
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.002848856209150319
edge_density,noise,0.3362962962962963
blur,noise,74430.64077785789
corner_count,noise,652.0
contrast,noise,14.496739138421887
keypoint_count,noise,3305.0
colorfulness,noise,8.068645648147438
brightness,noise,85.36886574074074
entropy,noise,1.2558574676513672
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.20114742193173574
edge_density,resize_640x360,0.011620370370370378
blur,resize_640x360,338.0900002381479
corner_count,resize_640x360,93.0
contrast,resize_640x360,0.2823534970819992
keypoint_count,resize_640x360,333.0
colorfulness,resize_640x360,0.06130675017899989
brightness,resize_640x360,0.02444878472222456
entropy,resize_640x360,0.015213966369628906
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,1.0
symmetry,resize_640x360,0.001264966866376227
edge_density,resize_480x270,0.0043711419753086345
blur,resize_480x270,54.16708634453141
corner_count,resize_480x270,68.0
contrast,resize_480x270,0.15980561292733597
keypoint_count,resize_480x270,791.0
colorfulness,resize_480x270,0.05746940105603926
brightness,resize_480x270,0.008198302469139662
entropy,resize_480x270,0.0015239715576171875
text_length,resize_480x270,0.0
text_count,resize_480x270,0.0
text_presence,resize_480x270,0.0
face_count,resize_480x270,0.0
symmetry,resize_480x270,0.0007719983054950141
edge_density,resize_320x180,0.025410879629629624
blur,resize_320x180,308.5222673097045
corner_count,resize_320x180,167.0
contrast,resize_320x180,0.5939889878064548
keypoint_count,resize_320x180,2453.0
colorfulness,resize_320x180,0.06719987911019132
brightness,resize_320x180,0.014774305555555145
entropy,resize_320x180,0.014660835266113281
text_length,resize_320x180,0.0
text_count,resize_320x180,0.0
text_presence,resize_320x180,0.0
face_count,resize_320x180,0.0
symmetry,resize_320x180,0.0025386256354393844
edge_density,resize_240x135,0.049185956790123456
blur,resize_240x135,951.4526346732564
corner_count,resize_240x135,218.0
contrast,resize_240x135,0.6097630752314487
keypoint_count,resize_240x135,3080.0
colorfulness,resize_240x135,0.08787529889085022
brightness,resize_240x135,0.008337191358023688
entropy,resize_240x135,0.00019073486328125
text_length,resize_240x135,0.0
text_count,resize_240x135,0.0
text_presence,resize_240x135,0.0
face_count,resize_240x135,0.0
symmetry,resize_240x135,0.002626089324618719
edge_density,resize_160x90,0.08327546296296297
blur,resize_160x90,2780.1487378777983
corner_count,resize_160x90,287.0
contrast,resize_160x90,0.04999692763640695
keypoint_count,resize_160x90,3544.0
colorfulness,resize_160x90,0.12264028582856668
brightness,resize_160x90,0.6439930555555549
entropy,resize_160x90,0.014368534088134766
text_length,resize_160x90,0.0
text_count,resize_160x90,0.0
text_presence,resize_160x90,0.0
face_count,resize_160x90,0.0
symmetry,resize_160x90,0.0015545570079883442
edge_density,resize_426x240,0.007804023213354189
blur,resize_426x240,71.3755123420384
corner_count,resize_426x240,93.0
contrast,resize_426x240,0.49987514050614834
keypoint_count,resize_426x240,1491.0
colorfulness,resize_426x240,0.06933356483993691
brightness,resize_426x240,0.06214739827855453
entropy,resize_426x240,0.027236461639404297
text_length,resize_426x240,0.0
text_count,resize_426x240,0.0
text_presence,resize_426x240,0.0
face_count,resize_426x240,0.0
symmetry,resize_426x240,0.002281197899086651
edge_density,compress,0.003194444444444444
blur,compress,112.55124512606244
corner_count,compress,10.0
contrast,compress,0.022839582630780342
keypoint_count,compress,31.0
colorfulness,compress,1.1659340700563945
brightness,compress,0.004137731481485218
entropy,compress,0.04314565658569336
text_length,compress,0.0
text_count,compress,0.0
text_presence,compress,0.0
face_count,compress,1.0
symmetry,compress,0.0006191448801742272
edge_density,blur,0.0305613425925926
blur,blur,559.5181313038515
corner_count,blur,16.0
contrast,blur,1.4549483995418555
keypoint_count,blur,1541.0
colorfulness,blur,0.13247491337357076
brightness,blur,0.004293981481481524
entropy,blur,0.06652164459228516
text_length,blur,0.0
text_count,blur,0.0
text_presence,blur,0.0
face_count,blur,0.0
symmetry,blur,0.006951525054466279
edge_density,noise,0.29659722222222223
blur,noise,84473.05092905565
corner_count,noise,453.0
contrast,noise,15.828983292647628
keypoint_count,noise,919.0
colorfulness,noise,9.983383059556118
brightness,noise,93.41107638888889
entropy,noise,0.3708205223083496
text_length,noise,0.0
text_count,noise,0.0
text_presence,noise,0.0
face_count,noise,0.0
symmetry,noise,0.18355346768336966
edge_density,resize_640x360,0.014793113425925916
blur,resize_640x360,5723.100808361249
corner_count,resize_640x360,176.0
contrast,resize_640x360,2.473691195532197
keypoint_count,resize_640x360,258.0
colorfulness,resize_640x360,0.8240389397342724
brightness,resize_640x360,0.0323480902777753
entropy,resize_640x360,0.24245047569274902
text_length,resize_640x360,0.0
text_count,resize_640x360,0.0
text_presence,resize_640x360,0.0
face_count,resize_640x360,0.0
symmetry,resize_640x360,0.004242703794480662
edge_density,resize_480x270,0.007334104938271607
